Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=4590, val=1530, test=1530 (mode=public, shot=N/A)
[Epoch 0000] loss=10.7447 cls=2.0934 smmd=6.8921 ct=7.4120 rec=1.3844 | train/val/test=0.115/0.112/0.129 | c=1.998420
[Epoch 0001] loss=10.8292 cls=2.1079 smmd=6.9621 ct=7.4116 rec=1.3844 | train/val/test=0.434/0.446/0.431 | c=1.998420
[Epoch 0002] loss=11.2726 cls=2.5681 smmd=6.9376 ct=7.4120 rec=1.4229 | train/val/test=0.248/0.267/0.258 | c=1.998420
[Epoch 0003] loss=10.3983 cls=1.9110 smmd=6.6133 ct=7.9831 rec=1.3865 | train/val/test=0.231/0.213/0.229 | c=1.998420
[Epoch 0004] loss=10.0148 cls=2.2124 smmd=5.9042 ct=8.1052 rec=1.3858 | train/val/test=0.434/0.446/0.429 | c=1.998420
[Epoch 0005] loss=8.4900 cls=1.8577 smmd=4.8288 ct=7.6263 rec=1.3915 | train/val/test=0.417/0.427/0.416 | c=1.998420
[Epoch 0006] loss=8.1012 cls=1.8175 smmd=4.4204 ct=7.9302 rec=1.3862 | train/val/test=0.573/0.575/0.552 | c=1.998420
[Epoch 0007] loss=7.6981 cls=1.6521 smmd=4.2237 ct=7.7312 rec=1.3807 | train/val/test=0.646/0.639/0.638 | c=1.998420
[Epoch 0008] loss=6.5906 cls=1.4524 smmd=3.3880 ct=7.3817 rec=1.3690 | train/val/test=0.605/0.620/0.596 | c=1.998420
[Epoch 0009] loss=5.8465 cls=1.2983 smmd=2.7004 ct=7.8790 rec=1.3597 | train/val/test=0.716/0.722/0.727 | c=1.998420
[Epoch 0010] loss=5.5178 cls=1.1006 smmd=2.6341 ct=7.5941 rec=1.3214 | train/val/test=0.725/0.724/0.733 | c=1.998420
[Epoch 0011] loss=5.3858 cls=1.0370 smmd=2.5620 ct=7.6151 rec=1.3189 | train/val/test=0.690/0.703/0.682 | c=1.998420
[Epoch 0012] loss=5.0764 cls=0.9277 smmd=2.3681 ct=7.6248 rec=1.2784 | train/val/test=0.793/0.780/0.797 | c=1.998420
[Epoch 0013] loss=4.6658 cls=0.7711 smmd=2.1156 ct=7.6277 rec=1.2678 | train/val/test=0.827/0.816/0.835 | c=1.998420
[Epoch 0014] loss=4.3507 cls=0.6427 smmd=1.9522 ct=7.5451 rec=1.2341 | train/val/test=0.801/0.792/0.804 | c=1.998420
[Epoch 0015] loss=4.3122 cls=0.6279 smmd=1.9315 ct=7.5410 rec=1.2227 | train/val/test=0.843/0.829/0.837 | c=1.998420
