Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=4590, val=1530, test=1530 (mode=public, shot=N/A)
[Epoch 0000] loss=10.7717 cls=2.0995 smmd=6.9131 ct=7.4110 rec=1.3844 | train/val/test=0.385/0.365/0.393 | c=1.998420
[Epoch 0001] loss=10.7720 cls=2.0666 smmd=6.9464 ct=7.4105 rec=1.3844 | train/val/test=0.226/0.214/0.210 | c=1.998420
[Epoch 0002] loss=11.4443 cls=2.7501 smmd=6.9261 ct=7.4111 rec=1.4296 | train/val/test=0.377/0.373/0.369 | c=1.998420
[Epoch 0003] loss=10.4290 cls=1.9734 smmd=6.5635 ct=8.0663 rec=1.3941 | train/val/test=0.102/0.129/0.104 | c=1.998420
[Epoch 0004] loss=10.1143 cls=2.3064 smmd=5.8770 ct=8.2690 rec=1.3856 | train/val/test=0.254/0.267/0.267 | c=1.998420
[Epoch 0005] loss=8.4440 cls=1.8791 smmd=4.7074 ct=7.9032 rec=1.3843 | train/val/test=0.437/0.435/0.432 | c=1.998420
[Epoch 0006] loss=8.4736 cls=1.9428 smmd=4.6934 ct=7.7955 rec=1.3917 | train/val/test=0.436/0.434/0.433 | c=1.998420
[Epoch 0007] loss=8.4734 cls=1.8244 smmd=4.8166 ct=7.7770 rec=1.3852 | train/val/test=0.347/0.349/0.346 | c=1.998420
[Epoch 0008] loss=7.8575 cls=1.8120 smmd=4.2329 ct=7.6808 rec=1.3823 | train/val/test=0.480/0.498/0.493 | c=1.998420
[Epoch 0009] loss=6.3250 cls=1.4627 smmd=3.0909 ct=7.4890 rec=1.3681 | train/val/test=0.519/0.521/0.531 | c=1.998420
[Epoch 0010] loss=5.7480 cls=1.3760 smmd=2.5108 ct=7.9464 rec=1.3593 | train/val/test=0.587/0.618/0.586 | c=1.998420
[Epoch 0011] loss=5.6754 cls=1.1577 smmd=2.6687 ct=7.9012 rec=1.3438 | train/val/test=0.675/0.679/0.686 | c=1.998420
[Epoch 0012] loss=5.5764 cls=1.0631 smmd=2.7327 ct=7.5891 rec=1.3136 | train/val/test=0.672/0.705/0.659 | c=1.998420
[Epoch 0013] loss=5.2575 cls=0.9509 smmd=2.5156 ct=7.6405 rec=1.3145 | train/val/test=0.809/0.810/0.810 | c=1.998420
[Epoch 0014] loss=4.5407 cls=0.7111 smmd=2.0771 ct=7.5046 rec=1.2578 | train/val/test=0.795/0.795/0.790 | c=1.998420
[Epoch 0015] loss=4.3749 cls=0.6989 smmd=1.9212 ct=7.5374 rec=1.2366 | train/val/test=0.777/0.796/0.775 | c=1.998420
[Epoch 0016] loss=4.4356 cls=0.6328 smmd=2.0316 ct=7.6304 rec=1.2257 | train/val/test=0.831/0.844/0.836 | c=1.998420
[Epoch 0017] loss=4.2966 cls=0.5167 smmd=2.0079 ct=7.6512 rec=1.2086 | train/val/test=0.837/0.843/0.828 | c=1.998420
[Epoch 0018] loss=4.1545 cls=0.5406 smmd=1.8516 ct=7.6056 rec=1.2060 | train/val/test=0.839/0.842/0.836 | c=1.998420
[Epoch 0019] loss=3.9585 cls=0.4918 smmd=1.7142 ct=7.5606 rec=1.2018 | train/val/test=0.878/0.891/0.881 | c=1.998420
[Epoch 0020] loss=3.8472 cls=0.4288 smmd=1.6783 ct=7.5100 rec=1.1904 | train/val/test=0.864/0.869/0.870 | c=1.998420
[Epoch 0021] loss=3.8979 cls=0.4500 smmd=1.6983 ct=7.5620 rec=1.1858 | train/val/test=0.902/0.916/0.908 | c=1.998420
[Epoch 0022] loss=3.6948 cls=0.3578 smmd=1.5868 ct=7.5692 rec=1.1820 | train/val/test=0.840/0.858/0.827 | c=1.998420
[Epoch 0023] loss=3.6741 cls=0.4273 smmd=1.4939 ct=7.5758 rec=1.1885 | train/val/test=0.849/0.856/0.854 | c=1.998420
[Epoch 0024] loss=3.7632 cls=0.5211 smmd=1.4806 ct=7.6225 rec=1.1849 | train/val/test=0.861/0.868/0.856 | c=1.998420
[Epoch 0025] loss=3.6747 cls=0.4862 smmd=1.4390 ct=7.5499 rec=1.1976 | train/val/test=0.809/0.803/0.798 | c=1.998420
[Epoch 0026] loss=3.8380 cls=0.6195 smmd=1.4519 ct=7.6304 rec=1.2026 | train/val/test=0.875/0.884/0.876 | c=1.998420
[Epoch 0027] loss=3.4598 cls=0.3946 smmd=1.3154 ct=7.5644 rec=1.1846 | train/val/test=0.878/0.888/0.880 | c=1.998420
[Epoch 0028] loss=3.4241 cls=0.4144 smmd=1.2683 ct=7.5382 rec=1.1689 | train/val/test=0.896/0.901/0.896 | c=1.998420
[Epoch 0029] loss=3.3380 cls=0.3715 smmd=1.2164 ct=7.5712 rec=1.1791 | train/val/test=0.832/0.852/0.821 | c=1.998420
[Epoch 0030] loss=3.3559 cls=0.4308 smmd=1.1698 ct=7.5880 rec=1.1881 | train/val/test=0.864/0.871/0.866 | c=1.998420
[Epoch 0031] loss=3.3871 cls=0.4864 smmd=1.1525 ct=7.5771 rec=1.1641 | train/val/test=0.917/0.922/0.910 | c=1.998420
[Epoch 0032] loss=3.0164 cls=0.2985 smmd=0.9806 ct=7.5225 rec=1.1640 | train/val/test=0.846/0.845/0.835 | c=1.998420
[Epoch 0033] loss=3.2573 cls=0.4471 smmd=1.0418 ct=7.6479 rec=1.1942 | train/val/test=0.816/0.843/0.806 | c=1.998420
[Epoch 0034] loss=3.6778 cls=0.7644 smmd=1.1559 ct=7.5891 rec=1.1985 | train/val/test=0.634/0.617/0.615 | c=1.998420
[Epoch 0035] loss=5.0933 cls=1.4123 smmd=1.8428 ct=7.9490 rec=1.2423 | train/val/test=0.776/0.787/0.755 | c=1.998420
[Epoch 0036] loss=4.2353 cls=0.7013 smmd=1.7216 ct=7.8372 rec=1.2248 | train/val/test=0.830/0.853/0.820 | c=1.998420
[Epoch 0037] loss=3.7632 cls=0.7447 smmd=1.2528 ct=7.6279 rec=1.2003 | train/val/test=0.818/0.816/0.806 | c=1.998420
[Epoch 0038] loss=3.3728 cls=0.5651 smmd=1.0279 ct=7.7124 rec=1.1863 | train/val/test=0.828/0.844/0.818 | c=1.998420
[Epoch 0039] loss=3.3766 cls=0.4620 smmd=1.1497 ct=7.6329 rec=1.1914 | train/val/test=0.876/0.881/0.876 | c=1.998420
[Epoch 0040] loss=3.0623 cls=0.4004 smmd=0.9179 ct=7.5595 rec=1.1612 | train/val/test=0.869/0.882/0.872 | c=1.998420
[Epoch 0041] loss=3.1063 cls=0.4420 smmd=0.9081 ct=7.6156 rec=1.1654 | train/val/test=0.854/0.863/0.843 | c=1.998420
[Epoch 0042] loss=3.1387 cls=0.4337 smmd=0.9504 ct=7.6028 rec=1.1703 | train/val/test=0.873/0.884/0.877 | c=1.998420
[Epoch 0043] loss=3.2128 cls=0.4891 smmd=0.9603 ct=7.6293 rec=1.1879 | train/val/test=0.873/0.880/0.871 | c=1.998420
[Epoch 0044] loss=2.9532 cls=0.4103 smmd=0.7926 ct=7.5978 rec=1.1540 | train/val/test=0.874/0.880/0.867 | c=1.998420
[Epoch 0045] loss=3.0429 cls=0.4620 smmd=0.8250 ct=7.5961 rec=1.1834 | train/val/test=0.762/0.767/0.748 | c=1.998420
[Epoch 0046] loss=3.7905 cls=0.8923 smmd=1.1020 ct=7.7114 rec=1.2696 | train/val/test=0.522/0.550/0.518 | c=1.998420
[Epoch 0047] loss=5.1261 cls=1.9615 smmd=1.3527 ct=7.7705 rec=1.2887 | train/val/test=0.733/0.741/0.729 | c=1.998420
[Epoch 0048] loss=4.3824 cls=1.0838 smmd=1.4707 ct=7.8787 rec=1.2614 | train/val/test=0.788/0.795/0.787 | c=1.998420
[Epoch 0049] loss=3.5831 cls=0.6676 smmd=1.1099 ct=7.7921 rec=1.2359 | train/val/test=0.778/0.791/0.779 | c=1.998420
[Epoch 0050] loss=3.6694 cls=0.6986 smmd=1.2013 ct=7.6577 rec=1.1896 | train/val/test=0.794/0.789/0.796 | c=1.998420
[Epoch 0051] loss=3.5975 cls=0.5888 smmd=1.2450 ct=7.6091 rec=1.2096 | train/val/test=0.831/0.844/0.824 | c=1.998420
[Epoch 0052] loss=3.3117 cls=0.4716 smmd=1.0836 ct=7.5881 rec=1.1946 | train/val/test=0.806/0.809/0.801 | c=1.998420
[Epoch 0053] loss=3.7074 cls=0.6873 smmd=1.2293 ct=7.7467 rec=1.2072 | train/val/test=0.855/0.861/0.855 | c=1.998420
[Epoch 0054] loss=3.3708 cls=0.4726 smmd=1.1288 ct=7.6813 rec=1.1657 | train/val/test=0.812/0.801/0.802 | c=1.998420
[Epoch 0055] loss=3.6340 cls=0.5536 smmd=1.3117 ct=7.6267 rec=1.2165 | train/val/test=0.860/0.867/0.852 | c=1.998420
[Epoch 0056] loss=3.4405 cls=0.4413 smmd=1.2401 ct=7.6011 rec=1.1947 | train/val/test=0.883/0.875/0.877 | c=1.998420
[Epoch 0057] loss=3.3753 cls=0.4132 smmd=1.1977 ct=7.6307 rec=1.1912 | train/val/test=0.893/0.902/0.895 | c=1.998420
[Epoch 0058] loss=3.1594 cls=0.3592 smmd=1.0527 ct=7.5793 rec=1.1581 | train/val/test=0.908/0.911/0.903 | c=1.998420
[Epoch 0059] loss=3.2321 cls=0.3494 smmd=1.1232 ct=7.6262 rec=1.1716 | train/val/test=0.926/0.937/0.922 | c=1.998420
[Epoch 0060] loss=3.1095 cls=0.2804 smmd=1.0682 ct=7.6267 rec=1.1778 | train/val/test=0.905/0.897/0.897 | c=1.998420
[Epoch 0061] loss=3.0849 cls=0.3426 smmd=0.9854 ct=7.6028 rec=1.1816 | train/val/test=0.925/0.932/0.923 | c=1.998420
[Epoch 0062] loss=2.9008 cls=0.2698 smmd=0.8931 ct=7.5300 rec=1.1597 | train/val/test=0.905/0.908/0.890 | c=1.998420
[Epoch 0063] loss=3.0552 cls=0.3489 smmd=0.9672 ct=7.5243 rec=1.1715 | train/val/test=0.925/0.928/0.925 | c=1.998420
[Epoch 0064] loss=2.9030 cls=0.2704 smmd=0.8883 ct=7.5550 rec=1.1666 | train/val/test=0.922/0.924/0.918 | c=1.998420
[Epoch 0065] loss=2.9165 cls=0.2914 smmd=0.8711 ct=7.5884 rec=1.1819 | train/val/test=0.920/0.917/0.915 | c=1.998420
[Epoch 0066] loss=2.8429 cls=0.2799 smmd=0.8133 ct=7.5756 rec=1.1729 | train/val/test=0.917/0.923/0.918 | c=1.998420
[Epoch 0067] loss=2.7920 cls=0.2751 smmd=0.7752 ct=7.5547 rec=1.1539 | train/val/test=0.928/0.937/0.930 | c=1.998420
[Epoch 0068] loss=2.7030 cls=0.2431 smmd=0.7175 ct=7.5563 rec=1.1558 | train/val/test=0.900/0.908/0.885 | c=1.998420
[Epoch 0069] loss=2.7644 cls=0.2973 smmd=0.7218 ct=7.5509 rec=1.1754 | train/val/test=0.917/0.923/0.915 | c=1.998420
[Epoch 0070] loss=2.6607 cls=0.2705 smmd=0.6514 ct=7.5369 rec=1.1573 | train/val/test=0.926/0.929/0.921 | c=1.998420
[Epoch 0071] loss=2.5917 cls=0.2588 smmd=0.5915 ct=7.5441 rec=1.1632 | train/val/test=0.933/0.942/0.925 | c=1.998420
